"","sftgcode","year","byregn2","group","sftgname","feanctig","sftptv2a","sftpcons","ethherf","relhrel","disp4cat","sftpdur2","floil","maccat","logim","logtpop","logmtn","anocracy","democracy","log_gdpc","miss_ind","glb_ind","cwar_ind","reg_ind","sample"
"451","YGS",1998,3,1,"Yugoslavia",0,"Full autocracy",1,0.564400017261505,0.274109810590744,1,0,0,0,-0.711400628089905,9.26662635803223,2.66722822189331,0,0,8.60648536682129,0,"Y","Y","",1
"452","YPR",1971,5,1,"Yemen, South",0,"Full autocracy",0,0.906526982784271,0.499001502990723,0,0,0,0,0.346494197845459,7.10660600662231,3.33932209014893,1,0,4.77912330627441,0,"Y","","Y",1
"453","YPR",1975,5,2,"Yemen, South",0,"Full autocracy",0,0.906526982784271,0.499001502990723,0,0,0,0,0.472117483615875,7.37148952484131,3.33932209014893,0,0,4.98360681533813,0,"Y","Y","",1
"454","YPR",1978,5,1,"Yemen, South",0,"Full autocracy",0,0.906526982784271,0.499001502990723,0,0,0,0,0.400816291570663,7.46679925918579,3.33932209014893,0,0,5.19849681854248,0,"Y","Y","",1
"455","YPR",1986,5,1,"Yemen, South",0,"Full autocracy",1,0.907661318778992,0.499001502990723,0,0,0,0,0.616221010684967,7.65869951248169,3.33932209014893,0,0,5.94803476333618,0,"Y","Y","",1
"456","YUG",1991,3,2,"Yugoslavia, Former",0,"Full autocracy",1,0.255525827407837,0.273572832345963,1,0,0,0,-0.753020584583282,10.072808265686,NA,1,0,8.66233158111572,1,"Y","Y","",1
"457","ZAI",1969,1,1,"Congo-Kinshasa",0,"Full autocracy",0,0.17673659324646,0.362192004919052,1,1,0,0,0.511839330196381,9.84230327606201,1.64865863323212,0,0,5.47277498245239,0,"Y","","Y",1
"458","ZAI",1977,1,1,"Congo-Kinshasa",0,"Full autocracy",1,0.174007892608643,0.323328465223312,1,0,0,0,0.624287545681,10.0798749923706,1.64865863323212,0,0,5.93301391601562,0,"Y","Y","",1
"459","ZAI",1983,1,1,"Congo-Kinshasa",0,"Full autocracy",0,0.176641836762428,0.342064023017883,1,0,0,0,0.75782972574234,10.2657670974731,1.64865863323212,0,0,6.14283275604248,0,"Y","Y","",1
"460","ZAI",1992,1,2,"Congo-Kinshasa",0,"Full autocracy",1,0.176642879843712,0.349535524845123,1,0,0,1,0.920414447784424,10.5286235809326,1.64865863323212,0,0,6.27891540527344,0,"Y","Y","",1
"461","ZAM",1984,1,1,"Zambia",0,"Full autocracy",0,0.223557993769646,0.211439788341522,0,0,0,1,0.392519950866699,8.76107978820801,0.182321563363075,0,0,6.65601921081543,0,"Y","Y","",1
"462","ZAM",1996,1,2,"Zambia",0,"Partial democracy with factionalism",1,0.223557993769646,0.204659670591354,0,0,0,0,0.959749758243561,9.12041568756104,0.182321563363075,0,1,6.72646141052246,0,"Y","","Y",1
"463","ZAM",1999,1,1,"Zambia",0,"Partial autocracy",0,0.223557993769646,0.204659670591354,0,1,0,0,1.0176112651825,9.19288921356201,0.182321563363075,1,0,6.74696445465088,0,"Y","Y","",1
"464","ZIM",1972,1,3,"Zimbabwe",0,"Partial autocracy",1,0.515884578227997,0.314693808555603,1,0,0,0,-0.272383451461792,8.55062770843506,1.36097657680511,1,0,6.62506055831909,0,"Y","Y","",1
"465","ZIM",1991,1,2,"Zimbabwe",0,"Full autocracy",0,0.566181302070618,0.281443059444427,1,1,0,0,0.0276697482913733,9.22532749176025,1.36097657680511,0,0,7.75820970535278,0,"Y","Y","",1
"466","ZIM",1995,1,1,"Zimbabwe",0,"Full autocracy",0,0.574293315410614,0.257465243339539,1,0,0,0,0.367628514766693,9.33007717132568,1.36097657680511,0,0,7.80348014831543,0,"Y","","Y",1
"467","ZIM",1998,1,2,"Zimbabwe",0,"Full autocracy",0,0.574293315410614,0.257465243339539,1,0,0,0,0.464822262525558,9.38831901550293,1.36097657680511,0,0,7.95865726470947,0,"Y","Y","",1
"468","ZIM",2002,1,1,"Zimbabwe",0,"Full autocracy",0,0.574555993080139,0.252509564161301,1,0,0,0,0.691602766513824,9.44541263580322,1.36097657680511,1,0,7.865966796875,0,"Y","Y","",1
"469","AFG",1957,5,1,"Afghanistan",0,"Full autocracy",0,0.361777573823929,0.616317629814148,0,0,0,0,0.66001683473587,9.10653400421143,4.19870471954346,0,0,5.03043794631958,0,"Y","","Y",2
"470","AFG",1971,5,1,"Afghanistan",0,"Full autocracy",0,0.361777573823929,0.616317629814148,0,0,0,0,0.633825063705444,9.42545127868652,4.19870471954346,0,0,5.57215404510498,0,"Y","","Y",2
"471","AFG",1978,5,1,"Afghanistan",0,"Full autocracy",1,0.391428232192993,0.616317629814148,0,0,0,0,0.805741012096405,9.5923318862915,4.19870471954346,0,0,5.92958927154541,0,"Y","Y","",2
"472","ALB",1996,3,1,"Albania",0,"Partial democracy with factionalism",1,0.903512001037598,0.346206724643707,1,1,0,0,0.641530930995941,8.07620429992676,2.27052330970764,1,0,7.8299446105957,0,"Y","","Y",2
"473","ALG",1970,5,1,"Algeria",0,"Full autocracy",0,0.714222729206085,0.980191230773926,1,0,1,0,0.164465397596359,9.46838760375977,2.81540870666504,0,0,6.5872745513916,0,"Y","Y","",2
"474","ALG",1975,5,1,"Algeria",0,"Full autocracy",0,0.714222729206085,0.980191230773926,1,0,1,0,0.241593822836876,9.61959838867188,2.81540870666504,0,0,7.07359170913696,0,"Y","Y","",2
"475","ALG",1978,5,1,"Algeria",0,"Full autocracy",0,0.714222729206085,0.980191230773926,1,0,1,0,0.151814535260201,9.71269035339355,2.81540870666504,0,0,7.63793325424194,0,"Y","Y","",2
"476","ALG",1991,5,1,"Algeria",0,"Partial autocracy",1,0.714154183864594,0.980191230773926,1,1,1,0,0.162418723106384,10.1025428771973,2.81540870666504,1,0,8.45148277282715,0,"Y","Y","",2
"477","ARG",1966,4,1,"Argentina",0,"Partial autocracy",1,0.61763197183609,0.897271513938904,1,0,0,0,-0.612385809421539,9.99670505523682,3.38099455833435,1,0,7.52054357528687,0,"Y","","Y",2
"478","ARG",1970,4,1,"Argentina",0,"Full autocracy",0,0.61763197183609,0.897271513938904,1,1,0,0,-0.53698056936264,10.0542755126953,3.38099455833435,0,0,7.75589561462402,0,"Y","","Y",2
"479","ARG",1976,4,1,"Argentina",0,"Partial democracy with factionalism",1,0.633647561073303,0.854510903358459,1,1,0,0,-0.506940543651581,10.1513624191284,3.38099455833435,0,1,8.23126125335693,0,"Y","","",2
"480","ARM",1995,3,1,"Armenia",0,"Partial democracy without factionalism",1,0.872535228729248,0.484715968370438,0,0,0,1,-0.299854308366776,8.14293575286865,2.80556464195251,0,1,7.80363512039185,0,"Y","","Y",2
"481","AUL",1958,2,1,"Australia",1,"Full democracy",0,0.992379248142242,0.524820685386658,1,0,0,0,-1.51071178913116,9.14974117279053,1.13140213489532,0,1,7.67146348953247,0,"Y","","Y",2
"482","AUL",1961,2,1,"Australia",1,"Full democracy",0,0.992379248142242,0.524820685386658,1,0,0,0,-1.46239376068115,9.21602439880371,1.13140213489532,0,1,7.82268095016479,0,"Y","Y","",2
"483","AUL",1967,2,1,"Australia",1,"Full democracy",0,0.992379248142242,0.524820685386658,1,0,0,0,-1.7858864068985,9.34075450897217,1.13140213489532,0,1,8.04056262969971,0,"Y","Y","",2
"484","AUL",1971,2,1,"Australia",1,"Full democracy",0,0.992379248142242,0.524820685386658,0,0,0,0,-1.7273451089859,9.41597175598145,1.13140213489532,0,1,8.34970188140869,0,"Y","Y","",2
"485","AUL",1983,2,1,"Australia",1,"Full democracy",0,0.97663551568985,0.423205494880676,0,0,0,0,-1.87333941459656,9.59852409362793,1.13140213489532,0,1,9.30097103118896,0,"Y","Y","",2
"486","AUL",1996,2,1,"Australia",1,"Full democracy",0,0.904698669910431,0.367490023374557,0,0,0,0,-1.93250346183777,9.78931045532227,1.13140213489532,0,1,9.93484878540039,0,"Y","Y","",2
"487","AUS",1974,3,1,"Austria",0,"Full democracy",0,0.977696418762207,0.795487940311432,0,0,0,0,-1.2057569026947,8.92625141143799,4.04480409622192,0,1,8.32109546661377,0,"Y","Y","",2
"488","AUS",1991,3,1,"Austria",0,"Full democracy",0,0.977790296077728,0.786779880523682,0,0,0,0,-1.79376554489136,8.94663524627686,4.04480409622192,0,1,9.68651866912842,0,"Y","","Y",2
"489","AUS",1995,3,1,"Austria",0,"Full democracy",0,0.974332869052887,0.736549615859985,0,0,0,0,-1.81582653522491,8.97866058349609,4.04480409622192,0,1,9.86303997039795,0,"Y","","Y",2
"490","BAH",1975,5,1,"Bahrain",0,"Full autocracy",0,0.79091602563858,0.473999500274658,1,1,1,0,-0.304345726966858,5.51342868804932,0,0,0,8.43988037109375,0,"Y","Y","",2
"491","BAH",1980,5,1,"Bahrain",0,"Full autocracy",0,0.79091602563858,0.473999500274658,1,0,1,0,-0.520819187164307,5.75890159606934,0,0,0,8.89027309417725,0,"Y","Y","",2
"492","BAH",1991,5,1,"Bahrain",0,"Full autocracy",0,0.79091602563858,0.473999500274658,1,0,1,0,-0.48575833439827,6.159095287323,0,0,0,9.23410797119141,0,"Y","Y","",2
"493","BAH",1994,5,1,"Bahrain",0,"Full autocracy",0,0.606142520904541,0.428069829940796,1,0,1,0,-0.405465096235275,6.2672004699707,0,0,0,9.35314846038818,0,"Y","Y","",2
"494","BEL",1974,3,1,"Belgium",0,"Full democracy",0,0.490184962749481,0.828105986118317,0,0,0,0,-1.49874401092529,9.18204402923584,0,0,1,8.3665075302124,0,"Y","Y","",2
"495","BEN",1963,1,1,"Benin",0,"Partial democracy with factionalism",1,0.409090727567673,0.534699320793152,0,0,0,0,0.474965900182724,7.72753524780273,0,1,0,5.53457450866699,0,"Y","","Y",2
"496","BEN",1972,1,1,"Benin",0,"Partial autocracy",1,0.177808120846748,0.490513265132904,0,1,0,0,0.549136757850647,7.90285730361938,0,1,0,5.88496446609497,0,"Y","","Y",2
"497","BEN",1985,1,1,"Benin",0,"Full autocracy",0,0.177922636270523,0.446359425783157,0,0,0,0,0.796167731285095,8.2374792098999,0,0,0,6.59230470657349,0,"Y","Y","",2
"498","BEN",1992,1,1,"Benin",0,"Transition",0,0.190479010343552,0.412517696619034,0,1,0,0,0.791458129882812,8.44462203979492,0,0,0,6.8186616897583,0,"Y","Y","",2
"499","BEN",1998,1,1,"Benin",0,"Partial democracy without factionalism",0,0.190479010343552,0.412517696619034,0,0,0,0,0.901190221309662,8.63479804992676,0,0,1,7.00928258895874,0,"Y","Y","",2
"500","BFO",1963,1,1,"Burkina Faso",0,"Full autocracy",0,0.401472538709641,0.577274680137634,0,0,0,0,0.50760281085968,8.42178344726562,0,0,0,5.03389596939087,0,"Y","","Y",2
"501","BFO",1972,1,1,"Burkina Faso",0,"Full autocracy",0,0.334885388612747,0.43628191947937,0,0,0,0,0.535994410514832,8.60171794891357,0,1,0,5.28826713562012,0,"Y","","Y",2
"502","BFO",1980,1,1,"Burkina Faso",0,"Partial democracy with factionalism",1,0.334885388612747,0.43628191947937,0,1,0,0,0.583598613739014,8.78186225891113,0,1,0,5.85653209686279,0,"Y","","Y",2
"503","BFO",1990,1,1,"Burkina Faso",0,"Full autocracy",0,0.335010647773743,0.3966925740242,0,0,0,0,0.822535753250122,9.03800868988037,0,0,0,6.58516407012939,0,"Y","Y","",2
"504","BFO",1996,1,1,"Burkina Faso",0,"Full autocracy",0,0.32641789317131,0.366194486618042,0,0,0,0,0.980215549468994,9.21133995056152,0,1,0,6.73192453384399,0,"Y","","Y",2
"505","BHU",1956,2,1,"Bhutan",0,"Full autocracy",0,0.380461990833282,0.596877574920654,1,0,0,0,0.625230729579926,6.67834234237671,4.55702972412109,0,0,5.19295692443848,0,"Y","Y","",2
"506","BHU",1960,2,1,"Bhutan",0,"Full autocracy",0,0.380461990833282,0.596877574920654,1,0,0,0,0.715208888053894,6.72982406616211,4.55702972412109,0,0,5.28320360183716,0,"Y","Y","",2
"507","BHU",1969,2,1,"Bhutan",0,"Full autocracy",0,0.380461990833282,0.596877574920654,1,0,0,0,0.572571218013763,6.90374708175659,4.55702972412109,0,0,5.43807935714722,0,"Y","","Y",2
"508","BHU",1972,2,1,"Bhutan",0,"Full autocracy",0,0.382077991962433,0.543914020061493,1,0,0,0,0.559175252914429,6.96508026123047,4.55702972412109,0,0,5.57973003387451,0,"Y","","Y",2
"509","BHU",1983,2,1,"Bhutan",0,"Full autocracy",0,0.384174257516861,0.547482013702393,1,0,0,0,0.846639335155487,7.20711898803711,4.55702972412109,0,0,6.34388065338135,0,"Y","Y","",2
"510","BLR",1995,3,2,"Belarus",0,"Partial democracy with factionalism",1,0.643225371837616,0.383456289768219,0,0,0,0,-1.07755887508392,9.2390251159668,0,0,1,8.6974458694458,0,"Y","","Y",2
"511","BNG",1974,2,1,"Bangladesh",0,"Partial democracy with factionalism",1,0.948507487773895,0.756636321544647,1,0,0,0,0.478582292795181,11.1523571014404,0,0,1,5.66663408279419,0,"Y","","Y",2
"512","BOL",1966,4,1,"Bolivia",0,"Full autocracy",0,0.309722453355789,0.937425971031189,0,0,0,0,0.0554435476660728,8.2063102722168,3.60821151733398,1,0,6.38379383087158,0,"Y","","Y",2
"513","BOL",1973,4,1,"Bolivia",0,"Full autocracy",0,0.311947017908096,0.878824412822723,0,0,0,0,0.118087068200111,8.36985301971436,3.60821151733398,0,0,6.69778728485107,0,"Y","","",2
"514","BOL",1978,4,1,"Bolivia",0,"Full autocracy",0,0.311947017908096,0.878824412822723,0,0,0,0,0.145557999610901,8.49208068847656,3.60821151733398,0,0,7.18280029296875,0,"Y","","Y",2
"515","BOT",1988,1,1,"Botswana",0,"Partial democracy without factionalism",0,0.629644513130188,0.366751372814178,0,0,0,0,-0.152619987726212,7.09257364273071,0,0,1,8.18886661529541,0,"Y","Y","",2
"516","BOT",1991,1,1,"Botswana",0,"Partial democracy without factionalism",0,0.629644513130188,0.366751372814178,0,0,0,0,-0.269806712865829,7.18235206604004,0,0,1,8.47246170043945,0,"Y","Y","",2
"517","BOT",1996,1,1,"Botswana",0,"Partial democracy without factionalism",0,0.669911205768585,0.305447578430176,0,0,0,0,0.0443984158337116,7.32052707672119,0,0,1,8.62423992156982,0,"Y","","Y",2
"518","BRA",1961,4,1,"Brazil",0,"Partial democracy with factionalism",1,0.456823736429214,0.877719044685364,0,0,0,0,0.297066777944565,11.1651964187622,1.41098701953888,0,1,6.2823600769043,0,"Y","","Y",2
"519","BRA",1968,4,1,"Brazil",0,"Full autocracy",0,0.456823736429214,0.877719044685364,0,1,0,0,0.0438439287245274,11.3698282241821,1.41098701953888,0,0,6.60600137710571,0,"Y","","Y",2
"520","BRA",1978,4,1,"Brazil",0,"Partial autocracy",0,0.360201150178909,0.821983695030212,0,1,0,0,0.0256807189434767,11.6147327423096,1.41098701953888,1,0,7.80347204208374,0,"Y","","Y",2
"521","BRA",1984,4,1,"Brazil",0,"Partial autocracy",0,0.369985550642014,0.779743731021881,0,0,0,0,0.0935547649860382,11.753963470459,1.41098701953888,1,0,8.29864883422852,0,"Y","Y","",2
"522","BUI",1980,1,1,"Burundi",0,"Full autocracy",0,0.736657500267029,0.45442607998848,1,0,0,0,0.165756225585938,8.27078056335449,4.32413244247437,0,0,6.09665775299072,0,"Y","","Y",2
"523","BUI",1988,1,1,"Burundi",0,"Full autocracy",1,0.736682415008545,0.472694098949432,1,0,0,0,0.422476440668106,8.52357292175293,4.32413244247437,0,0,6.51290369033813,0,"Y","Y","",2
"524","BUL",1956,3,1,"Bulgaria",0,"Full autocracy",0,0.697432041168213,0.517810881137848,0,0,0,0,-0.300737082958221,8.92252540588379,3.05870699882507,0,0,6.9603476524353,0,"Y","Y","",2
"525","BUL",1963,3,1,"Bulgaria",0,"Full autocracy",0,0.697432041168213,0.517810881137848,1,0,0,0,-0.892031908035278,8.97954273223877,3.05870699882507,0,0,7.08673810958862,0,"Y","Y","",2
"526","BUL",1989,3,1,"Bulgaria",0,"Full autocracy",0,0.689801573753357,0.53485244512558,1,0,0,0,-0.804816842079163,9.0932445526123,3.05870699882507,0,0,8.84188175201416,0,"Y","Y","",2
"527","BUL",1995,3,1,"Bulgaria",0,"Partial democracy with factionalism",0,0.703892648220062,0.575465321540833,0,0,0,0,-0.681946039199829,9.05146217346191,3.05870699882507,0,1,8.71431922912598,0,"Y","","Y",2
"528","BUL",1998,3,1,"Bulgaria",0,"Partial democracy with factionalism",0,0.703892648220062,0.575465321540833,0,0,0,0,-0.425035208463669,9.02929782867432,3.05870699882507,0,1,8.68156433105469,0,"Y","Y","",2
"529","CAM",1956,2,1,"Cambodia",0,"Transition",0,0.751449525356293,0.812559306621552,0,1,0,0,0.778414189815521,8.48466968536377,0.6931471824646,0,0,5.80513477325439,0,"Y","Y","",2
"530","CAM",1960,2,1,"Cambodia",0,"Full autocracy",0,0.751449525356293,0.812559306621552,0,0,0,0,0.836828172206879,8.55236721038818,0.6931471824646,0,0,5.89715385437012,0,"Y","Y","",2
"531","CAM",1965,2,1,"Cambodia",0,"Full autocracy",0,0.751449525356293,0.812559306621552,0,0,0,0,0.582081437110901,8.67180061340332,0.6931471824646,0,0,6.03858661651611,0,"Y","Y","",2
"532","CAM",1970,2,1,"Cambodia",0,"Full autocracy",1,0.751449525356293,0.812559306621552,0,0,0,0,0.654413461685181,8.80372428894043,0.6931471824646,0,0,6.06508684158325,0,"Y","Y","",2
"533","CAM",1997,2,1,"Cambodia",0,"Partial democracy with factionalism",1,0.737852811813354,0.725800275802612,1,1,0,0,0.848017275333405,9.34879684448242,0.6931471824646,1,0,7.52387571334839,0,"Y","","Y",2
"534","CAN",1958,3,1,"Canada",0,"Full democracy",0,0.240603253245354,0.413526117801666,1,0,0,0,-1.12541806697845,9.69116020202637,2.79728126525879,0,1,7.70150327682495,0,"Y","","Y",2
"535","CAN",1971,3,1,"Canada",0,"Full democracy",0,0.240603253245354,0.413526117801666,0,0,0,0,-1.65204071998596,9.96847915649414,2.79728126525879,0,1,8.2673921585083,0,"Y","Y","",2
"536","CAN",1991,3,1,"Canada",0,"Full democracy",0,0.368684321641922,0.397415667772293,0,0,0,0,-1.94992625713348,10.215630531311,2.79728126525879,0,1,9.87412071228027,0,"Y","","Y",2
"537","CAO",1962,1,1,"Cameroon",0,"Full autocracy",0,0.159138351678848,0.322367995977402,0,0,0,0,0.158004254102707,8.57583904266357,2.92852354049683,0,0,5.22035598754883,0,"Y","","Y",2
"538","CAO",1965,1,1,"Cameroon",0,"Full autocracy",0,0.159138351678848,0.322367995977402,0,0,0,0,0.0879926234483719,8.63728427886963,2.92852354049683,0,0,5.32300996780396,0,"Y","Y","",2
"539","CAO",1972,1,1,"Cameroon",0,"Full autocracy",0,0.17767196893692,0.255982011556625,0,0,0,0,0.154003843665123,8.79951095581055,2.92852354049683,0,0,5.72358512878418,0,"Y","","Y",2
"540","CAO",1990,1,1,"Cameroon",0,"Full autocracy",0,0.177674695849419,0.250050008296967,1,0,0,0,0.567919194698334,9.30510520935059,2.92852354049683,0,0,7.18083143234253,0,"Y","Y","",2
"541","CAO",1994,1,1,"Cameroon",0,"Partial autocracy",0,0.16565828025341,0.255940109491348,1,1,1,0,0.684657156467438,9.42173480987549,2.92852354049683,1,0,7.02286815643311,0,"Y","","Y",2
"542","CAO",1998,1,1,"Cameroon",0,"Partial autocracy",0,0.16565828025341,0.255940109491348,1,0,1,0,0.686666250228882,9.52995681762695,2.92852354049683,1,0,7.10488319396973,0,"Y","Y","",2
"543","CEN",1963,1,1,"Central African Republic",0,"Full autocracy",0,0.387610763311386,0.310541987419128,0,0,0,0,0.300512194633484,7.35115814208984,1.68639898300171,0,0,6.13159608840942,0,"Y","","Y",2
"544","CEN",1972,1,1,"Central African Republic",0,"Full autocracy",0,0.245155081152916,0.270903646945953,0,0,0,0,0.351626247167587,7.53422832489014,1.68639898300171,0,0,6.47378253936768,0,"Y","","Y",2
"545","CEN",1981,1,1,"Central African Republic",0,"Full autocracy",0,0.245155081152916,0.270903646945953,0,0,0,0,0.456264108419418,7.71779632568359,1.68639898300171,0,0,6.87963342666626,0,"Y","","Y",2
"546","CEN",1991,1,1,"Central African Republic",0,"Full autocracy",0,0.245345935225487,0.230111598968506,0,0,0,0,0.712989091873169,7.96415567398071,1.68639898300171,0,0,7.12648105621338,0,"Y","Y","",2
"547","CEN",1997,1,1,"Central African Republic",0,"Partial democracy with factionalism",0,0.250560075044632,0.220965221524239,0,1,0,0,0.943621635437012,8.1179084777832,1.68639898300171,0,1,6.99227094650269,0,"Y","Y","",2
"548","CEN",2003,1,1,"Central African Republic",0,"Partial democracy with factionalism",1,0.25110998749733,0.216846853494644,0,0,0,0,1.15233087539673,8.23482990264893,1.68639898300171,0,1,6.95368432998657,0,"Y","","Y",2
"549","CHA",1965,1,1,"Chad",0,"Full autocracy",1,0.200365990400314,0.358202010393143,1,0,0,0,0.447898864746094,8.07837772369385,2.25129175186157,0,0,5.73886013031006,0,"Y","Y","",2
"550","CHA",1997,1,1,"Chad",0,"Full autocracy",0,0.239423826336861,0.403625935316086,1,0,0,0,0.976411461830139,8.81447887420654,2.25129175186157,1,0,6.77038812637329,0,"Y","Y","",2
"551","CHL",1963,4,1,"Chile",0,"Partial democracy with factionalism",0,0.614585995674133,0.803673803806305,0,0,0,0,-0.104326143860817,8.96123790740967,4.07073450088501,1,0,6.8355393409729,0,"Y","","Y",2
"552","CHL",1973,4,1,"Chile",0,"Partial democracy with factionalism",1,0.61375766992569,0.723928034305573,0,0,0,0,-0.21198545396328,9.17678356170654,4.07073450088501,0,1,7.46373605728149,0,"Y","","",2
"553","CHL",1982,4,1,"Chile",0,"Full autocracy",0,0.607459127902985,0.668168067932129,1,0,0,0,-0.750558078289032,9.31892585754395,4.07073450088501,0,0,8.05583095550537,0,"Y","Y","",2
"554","CHN",1956,2,1,"China",0,"Full autocracy",1,0.92248946428299,0.327504605054855,1,0,0,0,0.0344202257692814,13.3195819854736,3.64805746078491,0,0,4.82887363433838,0,"Y","Y","",2
"555","CHN",1966,2,1,"China",0,"Full autocracy",1,0.92248946428299,0.509356617927551,1,0,0,1,-0.232533290982246,13.4760322570801,3.64805746078491,0,0,5.13308906555176,0,"Y","Y","",2
"556","CHN",1988,2,1,"China",0,"Full autocracy",1,0.917525291442871,0.639532029628754,0,0,0,1,-0.176456436514854,13.898720741272,3.64805746078491,0,0,7.11618328094482,0,"Y","Y","",2
"557","COL",1963,4,1,"Colombia",1,"Partial democracy without factionalism",0,0.349897235631943,0.925891995429993,1,0,0,0,0.00843175314366817,9.76272964477539,3.64021420478821,0,1,6.37920665740967,0,"Y","","Y",2
"558","COL",1968,4,1,"Colombia",1,"Partial democracy without factionalism",0,0.349897235631943,0.925891995429993,1,0,0,0,-0.053960133343935,9.9123477935791,3.64021420478821,0,1,6.53261089324951,0,"Y","","Y",2
"559","COL",1971,4,1,"Colombia",1,"Partial democracy without factionalism",0,0.349897235631943,0.925891995429993,1,0,0,0,-0.122386462986469,9.99766063690186,3.64021420478821,0,1,6.72231674194336,0,"Y","","Y",2
